ID,Is_Lead
RS4V48IN,0.06
JBVGMVYK,0.11
INFB4AYV,0.28
YOAER4PK,0.01
CFCIMRME,0.5
KAJNF7SK,0.15
J3KMKA82,0.53
CO7JDA4H,0.89
8T62A7EX,0.23
27F8M9AR,0.03
CAHEKTLD,0.48
6QJRDCIR,0.05
UY4QTJKG,0.16
JB9GDO4G,0.54
2WYP24EO,0.0
NKU9VRVE,0.24
WDC9FNKU,0.06
LHGPFV3Z,0.04
DGUFNJRM,0.24
KD9PIEXQ,0.59
JMNRMUSY,0.27
EFBPDTEI,0.01
4QW9G56G,0.0
DS4Y7FRC,0.19
FPLRX3DZ,0.32
JSBIH49M,0.52
JQY9G3SQ,0.0
N24JBJZ8,0.06
ZG9UTHND,0.65
YYR8ZZBH,0.45
3KJGVDZB,0.56
MKPULKFF,0.62
DAGXSHBH,0.21
BSNUQJSN,0.35
TN8JY4B6,0.51
FHJYANJQ,0.08
ECKVF4FJ,0.45
YMSRZT5S,0.02
MNBTHDTI,0.04
3JSTEGHE,0.18
8GPPMOPP,0.28
MAPOCJFV,0.0
SPT9NNZK,0.38
XYDXNDZO,0.12
2GXFWSJ4,0.24
JUJJYW2A,0.08
R33R8HC9,0.0
JNF66AJ5,0.04
6V6BDGJK,0.22
HW3CTWDH,0.46
VXWAMTWB,0.21
LK7BJ4TA,0.16
V3BOMCRS,0.08
DTRPKXA5,0.11
RUKNHDJP,0.68
P8SWQIXP,0.11
WTCUFYIM,0.24
TYUXAFOE,0.51
ZO2HT2YS,0.1
6KDHDJET,0.56
EBHJVVS5,0.04
RMXXRY3H,0.1
RDMCFIRS,0.07
NRKGZ8AA,0.1
IEEBOPFM,0.0
XQ6R8RRN,0.02
NUDCGFFX,0.13
BW2MHLO8,0.0
7ZEXPZJN,0.27
FR2NZGJS,0.05
L26RS23N,0.64
KZPG7ADB,0.07
LYFKNFUZ,0.0
3RNIYXX3,0.57
E7GZD88E,0.47
UYXQT8SL,0.08
APEPVH4Z,0.35
CRCDCPZG,0.0
TMRRONKU,0.19
CQHTWJ8W,0.44
LXZNRH8E,0.35
AD3YZUEK,0.03
DZQOHIPV,0.0
5OM3EEFY,0.12
E3Y6UWDK,0.4
SJCX6EJH,0.02
SVSMCBXE,0.07
AX73V3AH,0.54
BA6UMNXA,0.58
MQKV5RAH,0.18
MTD4DSSR,0.0
AZAB2ZRE,0.09
QBU6UJZC,0.29
4K6FQ2AZ,0.17
ZBSMTA3J,0.66
LHAZPDNE,0.2
CWNFYNPQ,0.22
KVDFQLYA,0.22
DX9UWKEV,0.12
E388LXHN,0.27
NWCQ7KT2,0.01
DTWVNOTQ,0.26
TZORYDIK,0.56
UJJSBWDQ,0.57
GDI5EJXM,0.04
FNXXGT4Z,0.06
M3VHP3J9,0.04
A3ZEUF8M,0.0
RZJEWCFU,0.01
KBMND69V,0.0
5WBZOUYA,0.45
MZNEBIDM,0.12
EKCRUQCJ,0.02
DHUQ2RGC,0.14
TQCZW2IM,0.01
KEDVXRZD,0.35
K45UGVCS,0.92
AFQXKVZM,0.02
FWWBFYEU,0.08
NE5KBNRK,0.31
N2YYRQ2Y,0.28
MOBKVUF2,0.37
325YHHXE,0.28
CCYSG6YR,0.36
OFG2SC5S,0.25
8FNAWFGF,0.02
ZUN9SYWD,0.16
346DCAYD,0.0
XNE3WMZV,0.01
CFMGLTLT,0.26
JY4TIDZQ,0.03
E5WMHNMC,0.01
AU6XAROP,0.16
MXKKCYHQ,0.41
JGGLW2TS,0.02
EFZP9QFX,0.08
E92EOOYW,0.22
PAKLA43Z,0.02
J364QN2J,0.05
7S92SGRC,0.03
JYPHFRLJ,0.0
H9KTCKCI,0.4
T6JJQGJZ,0.61
YQXSRRPF,0.25
CDFMYD87,0.19
DSFIGHRC,0.54
F4CDNYR2,0.03
SYFBUXB7,0.29
68BHKNR5,0.17
5NHKCNID,0.34
VQCIO8K3,0.1
8JXHQ2H5,0.15
XHF28JFR,0.57
YAEFMVCU,0.07
KS8F7GP6,0.02
FBYPOTAU,0.14
EDJGA5ZP,0.19
9BULPX7A,0.0
KAQYQQN3,0.12
5AN88CHZ,0.21
ZWUZYZ4S,0.02
INOO5LFC,0.29
YF6RGCPB,0.5
DOBPRZBF,0.07
7Q4MMQJY,0.1
2JTXV7TR,0.02
KSZEC5CH,0.03
JQX6QQF4,0.04
GKBTEO9Q,0.2
IJJMNMWI,0.37
M37Z66ET,0.02
FQK78UKY,0.23
2BVA8SFX,0.39
JJP4FPFB,0.41
BNVKHZVJ,0.03
X9CHAMB9,0.22
HDJUHOU2,0.01
AFGFEZFE,0.08
EFVZQUEY,0.62
83QTGTRY,0.06
CEPPV5PP,0.16
LJHEGSQN,0.19
T4AN5YKQ,0.34
RSZIU7FO,0.23
I3PDDNV2,0.04
YDSD7XWJ,0.0
TPSZEHJE,0.16
Z9AHDDRE,0.26
FRZYWL4A,0.17
6EFDRBKD,0.21
AGNQTZBR,0.28
4CUUHPEE,0.07
DNGCPKCQ,0.13
KMJG4BYJ,0.16
BCQXVPAK,0.1
ORFFYB7W,0.1
EM2GKUPM,0.24
9UNKQKMB,0.1
A4HWJYHC,0.26
B7DPB33Y,0.04
EWVJA8N7,0.35
AWAEXYUL,0.03
HY7WNBDQ,0.06
T5CWXROH,0.17
6XZTF8YM,0.58
2H6AJZVF,0.65
MKUXVL3Q,0.22
7NL3Y3BU,0.37
YEW4AIMH,0.55
4M3SYLA8,0.3
ANSUCFHQ,0.02
J28KKRM6,0.24
XTEQDGCG,0.21
5KKK5VG3,0.01
UCHWSRL9,0.02
XUF8IMDW,0.56
F5QLPHVM,0.8
3R26BQLQ,0.28
C4V3CG23,0.06
XIS69FXK,0.0
D23YN4GT,0.19
2JSCTMNN,0.53
FWDVQRLP,0.33
PNTZCBTX,0.01
VJPEXAUY,0.07
7C8TEOF7,0.41
8VCGHXYH,0.59
2FVIZYDH,0.14
GVBHJ4AQ,0.17
LNJDBRPR,0.59
KOBDRQRR,0.2
WGEVZS3O,0.6
B4XEOYHN,0.13
FNLZUHGR,0.14
RMGTYJZX,0.22
S8ADUT7P,0.0
AJGK4BFX,0.0
2YQA8QYB,0.29
ICHTC4HB,0.17
2AYUVNKZ,0.04
H9WFTE4W,0.41
HUXAR6VP,0.95
CORMGMTW,0.09
N6EZOX5O,0.9
DTOPJQFV,0.31
MPROWU8S,0.06
ARNNZUEM,0.01
CGHIMJHY,0.08
JNEA4PFE,0.16
3BXRK9H7,0.0
6KBAJZLM,0.15
V63VUQSP,0.22
SZFM6MT4,0.1
WBVDKM2C,0.08
ECSTYWDQ,0.02
6HFAWUTI,0.88
BMO6NBFF,0.0
BU2YU9KO,0.18
JG5EFDYL,0.16
UFDUXK8C,0.22
W7BO3D9C,0.41
6ZVHAST3,0.45
UPYTKBAF,0.01
GYOGUZUS,0.02
GAZQORXM,0.01
VMQMZQ6E,0.65
O2KT6J8K,0.36
FZP5S5U9,0.0
3SNWIGDL,0.8
DH7GJZAV,0.18
TBE3VXEG,0.01
BRFKRNCU,0.0
PIDNITQD,0.33
6FEHP42W,0.28
ONYFRU2T,0.62
BWEEHCBK,0.0
CJTRJMPF,0.43
LC2IH2S6,0.25
HKY8PN7Z,0.42
B2PPPCK7,0.39
VCAYYKDP,0.56
B5ZNYPTF,0.02
NKFHAM7U,0.54
FCPDB5HU,0.47
RQUCXLJ9,0.27
BTEU43VA,0.21
IJZPLZJX,0.0
LVFCRGH9,0.06
DSYS4JYX,0.33
GVVPAUTR,0.06
HGOHEF5W,0.25
TTBK9GZZ,0.24
GWMP6BVW,0.18
9YKM8ONJ,0.05
QK6TTY5U,0.0
RSBDZB6P,0.06
4U6TTZGD,0.65
EPU2JZKN,0.1
9CIF99MT,0.6
BAEWXAPG,0.31
TJFYGAX4,0.17
J7ZMP6ZQ,0.07
3VJJDW4Q,0.25
MXUXCGKX,0.13
CKP2WVGD,0.32
JFWPPWVN,0.0
DVBBTKT2,0.0
2WYANBZG,0.01
SPQQ9DQH,0.09
M3PYF8CB,0.0
VCCHNLPK,0.0
6TSCEFAV,0.2
BE2ADXTZ,0.44
RTSHQMB9,0.41
FVSGHDAX,0.36
8XSQFLAF,0.18
94DDKXVU,0.11
FABFTDMH,0.56
JEYKQ57M,0.03
V49JWASG,0.24
8YTGSKQJ,0.29
4PH3IXGZ,0.03
YJEMAJHR,0.24
KGWVGRY2,0.15
8DTZQEY5,0.26
NQI892CK,0.19
9CSGB5RQ,0.0
WKM9CUSJ,0.08
UQYBHDVC,0.01
BSUMVM3H,0.56
3HOCC8DU,0.47
FXAL7LUZ,0.23
JQ6ZRWT7,0.08
EWWC7DOU,0.18
8WDPJDVL,0.54
9AAOXRJG,0.36
WPQPP4KS,0.6
7EN5H2DZ,0.23
MTN6KMSA,0.35
KMTHN3DE,0.21
MVMWXSQF,0.28
EW9HP8FD,0.15
AS6EJ7AI,0.35
KMTELGT5,0.09
KHTK7JKR,0.0
TU7G24QS,0.98
JBT4ZC98,0.42
MACAYCV9,0.28
AMU8LRHS,0.17
UDBQE4LL,0.31
WCVLRG76,0.03
WLHMR7EY,0.02
JJVKPCOQ,0.42
ALMPOMYR,0.0
7FHPEZS8,0.55
JSRGYE4T,0.3
LFDMTNHQ,0.0
CR8FVSZ4,0.25
IXU5EWUP,0.59
GJYLFRCA,0.23
RVNF78VI,0.06
QAAXMPFV,0.09
KPL2Q5EV,0.09
H8PKPFVY,0.25
BRBB8EMJ,0.0
SDFEMJ8V,0.91
BJFFV6H2,0.59
UD4XACKZ,0.0
ZPPEBKRM,0.45
FOPC5KRD,0.15
BJFCZWAA,0.4
DAQKBJDY,0.01
FTRREWPE,0.19
BN3K4FSD,0.11
R4A2PXNV,0.09
DPEXX3NP,0.06
CWRH9EXI,0.38
NRL3EFQE,0.03
F5KJC7AB,0.27
JDMZZDRK,0.0
KSC7CNKU,0.23
7XU8DQ8P,0.77
VVKZVEVX,0.0
VT77ITEP,0.62
AFUFNS7A,0.16
N5NV8SVE,0.51
DWXNRQZH,0.11
ME35UOKG,0.08
AJVE5EYR,0.61
TK6QFEUH,0.35
N4N4TZJC,0.56
UWBVX5ML,0.05
BMWX3DVG,0.0
QWWB7EML,0.55
JS6UN27Z,0.33
WKWS4MHA,0.2
JTHQ4DZT,0.06
ZUUWBCIJ,0.58
NTY27TXN,0.08
FIKC7WVB,0.03
JW8NMFMN,0.0
VXMEZR8A,0.03
TAXJSJMX,0.0
EDUQPWE8,0.06
WVGT52JW,0.44
DYEQ4GSB,0.06
27D5NGWG,0.36
85PEWAWS,0.06
QGXNZ3DA,0.23
IWKARDEK,0.03
W594QZTL,0.8
A6AFXFKJ,0.03
FY93U8GR,0.56
EO62KWIK,0.02
3REUP9XG,0.58
5BN2EDOU,0.1
PASVUZPR,0.1
LUFZBN38,0.53
UHEUSDMH,0.1
KANDUYDA,0.0
N8PNSC7J,0.1
GHWR6TS5,0.66
ZQGAMLOR,0.0
UBH5YUN6,0.17
MUIULUMH,0.68
YPSJ87JF,0.18
BTMANEF4,0.2
PXTTSUM5,0.61
MKJXDNHJ,0.17
TGWCTYBZ,0.0
JGBQ3FMT,0.36
EZL8W4DM,0.34
MWMH6YT5,0.15
PCNSFK3U,0.27
J6CXZFBY,0.15
Y68DSXMX,0.53
H9FVECBG,0.01
2KRM2PHS,0.0
VLNM8TYO,0.0
I9XSYNKU,0.2
HG7SLVA2,0.0
I5EPIHBL,0.38
ECCRXMXM,0.25
YFRTRSCI,0.72
LCEBDMBP,0.17
BFQUIXB7,0.02
ESATOV9L,0.12
6KV5CNJZ,0.02
DOTCWRZ9,0.0
EGCDXHWM,0.22
EQKWV6IF,0.35
PKRGHIQM,0.1
MCGAF6DS,0.18
NFDVNQQ5,0.05
GYRIAQZH,0.28
Z3A3V6FP,0.34
7M2IJJBJ,0.43
M8RAHFZZ,0.15
9EBEWMUB,0.04
CNTKGS9W,0.17
HHKQ4ZGN,0.49
CT6CWR5N,0.04
NBZK3QNC,0.0
BIHFD4GR,0.83
7U4FNY7F,0.36
LLMSZ5U8,0.28
SXEHK2XP,0.11
PGSDEYKT,0.38
B4MLPHZP,0.24
KNDVSDX7,0.3
EHQBZSGF,0.01
Y9QVZWR6,0.0
KDUAXZYZ,0.01
ZEJYUQI5,0.04
2EIMFKKE,0.0
HQNZHPEJ,0.03
DHXVPQNK,0.7
E3WRBTLZ,0.04
LPNVVSAQ,0.11
WSWCKKWJ,0.25
QCIU2UEZ,0.02
DGAYB4RA,0.14
C47PXEH7,0.17
IJ2JXCBR,0.23
GRZV7TCO,0.01
ASP4TM3W,0.02
X4JOAPHA,0.0
CKINPXYC,0.31
BDECBTDT,0.13
L5BFAPAH,0.0
BXWVEYLI,0.29
IHNUMBWU,0.33
NK3RKRGE,0.54
NVUVJ5XP,0.0
EBJMKEQY,0.12
JUYHXAHV,0.18
I4RZSFMW,0.41
PFUSZ9C9,0.0
QMEN8CP7,0.16
JPDT5AEF,0.08
KGYKZKUV,0.11
RVLJ25XE,0.57
ZJHSNJ4Y,0.02
WUH9EUT3,0.16
JT6XUBGA,0.11
EAZQJBUJ,0.56
EPXPIJDB,0.43
LZYHHXMV,0.0
CRPZ7RQ8,0.17
RDKEQMSY,0.88
5VC8JJOF,0.03
9YSWUXIM,0.35
MCXCUD3J,0.05
HCJ2EMKT,0.09
K9XMSZRZ,0.3
8A8FUEEJ,0.32
HWSVFQVY,0.04
5T5G8S6O,0.02
CH72TKXD,0.25
9RB7MNBN,0.05
FDGFWDHP,0.0
2AYHR3JR,0.05
D63TY2Z2,0.01
VUPVTKAH,0.03
7IH8XGVA,0.0
USMZGERE,0.17
YCCDHKTG,0.34
6Y9MUXZS,0.66
HJY6Z6VK,0.0
8O3OCD6I,0.19
S2D3OAZD,0.72
RXSYG5KR,0.0
RKWQ3SVI,0.01
GMJ753WT,0.18
49SA5JRN,0.05
YTN2MY9E,0.85
ZHY8ACMY,0.9
EDGHAZHD,0.29
6OD7Y5VQ,0.48
YAPP57D8,0.25
BPH28N4N,0.68
8XXIVDYQ,0.05
CHDTFBRT,0.25
8MMQK7GY,0.03
ND99D3WV,0.02
FZWIXBAB,0.49
5WMGNVWE,0.83
EKRJWVYQ,0.25
DVZF9SSY,0.02
Y9CJRXA9,0.18
NN7ZL4TW,0.13
MNQV67X4,0.15
UQWXQAG7,0.31
2TGUDKZK,0.01
GZPM8EZS,0.03
INUCHNXX,0.0
HETZN3GK,0.02
7BZQBPDM,0.01
596A6H4G,0.17
2HMSL5JL,0.37
33QBPMMG,0.01
WJSNAUZN,0.59
JPAJAADB,0.09
KFEYQUOV,0.08
97DGRIBG,0.05
K2MQZHAB,0.5
DUVECJHZ,0.16
ULF2GWYG,0.0
FZK5EWQY,0.33
OASP49JJ,0.19
4U897QPW,0.45
ENJL533L,0.79
KR6WCR74,0.14
CDK9F2MA,0.89
FZJKHJFR,0.26
5YJ97APB,0.61
55NJR5RM,0.14
MXF8YGED,0.29
DNNRI3ZK,0.45
Y75Q2U87,0.57
7PPO5BD4,0.02
X8IS7CCK,0.82
JTY6Z6VQ,0.37
HCY4BCU3,0.03
USYGW2NG,0.41
HGVVBTUU,0.07
AG8YW387,0.15
E3WS3EUA,0.2
ZMTEOSYC,0.0
TIJJON8Z,0.01
HCKQCE7K,0.49
CHUAPEHX,0.37
CICUFQQ6,0.14
CNVIPJNF,0.25
S8JSCKP5,0.0
CSU9ZOKW,0.68
DNWHAQYK,0.67
F88EQVFG,0.6
SE66YHCU,0.46
7BZKS4YS,0.82
KJZNUQ7M,0.0
EY2WNWQ3,0.66
LRJCSRFF,0.05
GCEYMCAB,0.38
4H2WPKGX,0.66
ZH2TFVL9,0.38
6RXBJEEB,0.98
O535BD9J,0.23
W9DXFPYG,0.21
DVGVFBHO,0.1
JPV3DDQS,0.01
SBJ8CYTW,0.1
GARQIR3S,0.07
7BGVGCBE,0.05
O5ZQSDPG,0.02
FCUX6YDW,0.12
YMHXSIP7,0.4
TRD2RGBQ,0.3
HDXBTZJY,0.0
HA5SJCJP,0.59
NCV5RR9P,0.43
6DJGDDVU,0.0
F3YKU25O,0.36
UARWZRFU,0.01
Q9KTXUYV,0.0
UTWYL3KS,0.11
ZR7AWVDW,0.36
HPMB5CFM,0.31
2FBHZW3A,0.44
RIAZY9WC,0.14
7K2PJ9EQ,0.09
CQJ35H7F,0.08
5VRFQJFX,0.21
ACRLA7LV,0.13
VLNI3FEM,0.07
4ZFOKUJ6,0.18
RDHTJW3X,0.61
E6Z2LJYQ,0.0
BFTDVBP7,0.01
UCJWHMWH,0.21
KJJAXJHR,0.32
BWN7XWS5,0.35
BEOIG4SQ,0.12
VVODFVEN,0.66
ZU2SV8NZ,0.04
AR7P4SEB,0.52
EUVCQO8E,0.46
7PZQVCJP,0.18
CKWLVGJ8,0.14
54QJM4WY,0.09
JYVTWUGC,0.0
GN8NOU65,0.17
HUAXVZAE,0.0
AYHCBRFR,0.0
AVN4ENUW,0.0
FEKX2VZW,0.01
B2VAX8VD,0.33
NP3GU7ZQ,0.14
FCNYXIUF,0.14
H4A6RKW9,0.63
2OZNCALB,0.14
FZ4LJU53,0.02
8N2UQUVK,0.0
KZDVAHCA,0.48
23HPNGTO,0.05
BWPDPIZR,0.0
WJZASMLU,0.77
9PCXD2UN,0.09
IG6B7T6K,0.09
8NZN6EFZ,0.33
QVT4GMOX,0.06
NEPVV6DE,0.04
SRVEATLH,0.47
JTHTCEXL,0.01
ZB9HJVHX,0.0
GNMVLD94,0.28
EJ9ZSKZF,0.14
UBN9B5SW,0.33
B7R8DFXW,0.58
6UMUBIW3,0.33
D5NRAJXA,0.26
GJWSW8VV,0.6
VHXKXERK,0.0
28ADGRSX,0.05
WS9SWJAU,0.16
IGP3WQY4,0.13
FEWDSYYQ,0.0
M6M4TQYW,0.0
MUBMUNWO,0.31
HODUJVTU,0.48
PJQRA8LE,0.57
ZEU9OCHV,0.15
NMMKF246,0.59
KNTTJMKS,0.01
4NMEL84Q,0.15
NWH4R8KN,0.25
BIVRNGKP,0.25
PYFGMQW4,0.03
MVYXCSKB,0.19
7ZV38CMM,0.31
4DXVH6V4,0.86
U7RLIITN,0.08
ONJBIAG8,0.6
9YGSEEEQ,0.08
FFVLA7GK,0.27
7CM4TGKF,0.41
N7EWHDYW,0.04
TFPBOAY7,0.41
GOOVE2VS,0.15
B8ZDBAH4,0.14
9DFR67KJ,0.0
F8SYVVJP,0.54
B6RMWTN7,0.49
JGEQ8IWE,0.0
TJEP3C9S,0.07
NNXNFEVA,0.3
PTCLCDKR,0.33
WPSWJH97,0.19
TJPYTJDQ,0.0
GT68OJA2,0.1
PG7DWLSW,0.9
QKVKMHXE,0.0
DPSJZBV7,0.57
7ABWCQ4V,0.0
DKZTEFFX,0.14
TIKQCGLI,0.27
M7WO3JUA,0.0
SFPBN89R,0.0
HIASN5D2,0.26
QVVVWY6Z,0.31
TV9EMB7O,0.79
KZ2MUWRM,0.08
4WEUSSCX,0.74
RUOYGDIZ,0.22
LPMVURJI,0.39
UPSYV8CS,0.28
9W7MN3VZ,0.41
LZQUHLPC,0.0
KQFTBLGU,0.01
VQZJKA6J,0.17
VM4N3QTP,0.78
35CMCXQ6,0.01
KUS9F4KW,0.36
GUMZKBQY,0.42
5NHPSUFK,0.0
ZNQCMZDG,0.69
R78MUXIW,0.49
IJTBCAAA,0.14
CHGJRCWI,0.73
GVBGHUHH,0.12
KMAHD5UT,0.57
PZTSUBEA,0.39
ZH5PCAZN,0.0
ABCIXJ7L,0.01
HJAMS6L2,0.27
KVD6S7GF,0.53
BJNHGWJN,0.5
NG7MR5EW,0.99
LNTWZAAV,0.33
JWZPMIPK,0.19
HEAP92EF,0.0
GV3A7MVB,0.63
9PNUSHPB,0.32
GC5MYFZU,0.48
8YQSRNPQ,0.23
UNOHX8SY,0.18
OE9PNTY4,0.4
EHNQ7G6M,0.01
CV4NKQHP,0.45
5BO3JWEZ,0.02
YXP2AGUB,0.56
IPFXADZ6,0.1
MV4TQWHL,0.19
CPNRENQ3,0.1
3KPCBQFW,0.03
2PN8Y7UF,0.02
9UNKHJJG,0.22
RKAEU3WB,0.15
YV8CQ5JD,0.09
FLYF26N5,0.01
AWYMAHTR,0.3
WZXVSB76,0.37
ZAVTWSD5,0.09
XBFUT5CM,0.83
NDYR5DFH,0.02
OFVHJIWT,0.09
CSXRVQYE,0.15
PJAXKFRV,1.0
EW2NPCWY,0.03
VXQXMCUX,0.27
PKEHAZJA,0.0
EN35GT7N,0.29
3AXF2H43,0.04
EHFRWIKZ,0.0
AAC3NWLA,0.0
ZBSRIHFE,0.05
M7ZPS88I,0.54
A8VQZMSL,0.19
KWTLSYGC,0.53
83RG4R4T,0.01
NZHWU58F,0.21
C48ISST2,0.19
V7BXU8EX,0.13
DU8NAJNF,0.0
JUYGR5UT,0.73
IZAEHLUH,0.55
RYR3XNQZ,0.0
MTKUNHNS,0.03
LVD6LCJ2,0.4
NHSUIDQB,0.44
K2QKZHFN,0.1
XW2PRFEH,0.01
2QYW4N8Z,0.02
IXFAXOR4,0.01
K3UWXLJW,0.27
CQK4VNUX,0.27
D62U3GDN,0.33
J6F9B8LG,0.46
ERFUYMUX,0.46
CVUV5PZI,0.5
ZRUB9VB2,0.47
SA3VE5YK,0.33
HPN4DRPW,0.18
4UQZCRUX,0.0
ZUW4TEPR,0.0
FJUZ7JJM,0.4
SDDO9SOJ,0.02
4KCXQQMC,0.1
8H6TF69J,0.42
NWMSWZMO,0.27
QJETFSSI,0.04
IBLBVMV9,0.48
NQJERIQF,0.22
NBFH58VQ,0.3
TCYUXBF5,0.44
2ZCXPALD,0.01
L8GBZ3IP,0.6
V5AE7Y49,0.98
WNEYFTK3,0.11
BFDMRWWM,0.0
KYZJA59E,0.15
VAHV4ACC,0.15
KVTTZRXN,0.1
TPCB6GBW,0.0
GMUVBDHB,0.0
FGVB9CWX,0.12
I4YXCBUT,0.0
DGYYFMQN,0.55
OATSW8JW,0.18
JSAFTPP8,0.12
DXGPK8HF,0.08
9N9DSC3G,0.74
BZRAR3GB,0.41
WVI5D63L,0.32
4AQFSUDO,0.04
JDOEWDMS,0.41
NDIYCARY,0.0
EP3GRUYY,0.5
EIRLN4LQ,0.59
EEPHRCFP,0.0
73VZSQGC,0.72
NYAYKTPS,0.49
SDCX2TYP,0.61
ZFBRBRYO,0.1
9XBYG9IL,0.3
7SHFX3XV,0.16
IN3KPT9Y,0.07
GGNLFJ5S,0.13
JUSYEWDY,0.43
BXVAD8Q6,0.12
BH7RXGPM,0.01
ZQNADXLI,0.42
CEXQISEG,0.01
FJSRNOAB,0.0
JBURTCSP,0.09
MGHZ35RM,0.01
JFZT4VXA,0.18
MHJJ55GR,0.09
NJQRP6WZ,0.38
ZJQ5O3DN,0.01
5P2JU9ZQ,0.35
NCC5VYXR,0.4
72JMRV9A,0.29
PWKJEEXR,0.88
HQPUSCTI,0.06
CJHGAIYN,0.91
HXTMZRZ4,0.03
AHFRYZ9Q,0.25
HYTURKNT,0.04
BST8U7NU,0.15
AJM6CYCY,0.09
LPCQRTSX,0.23
MMYWMSYV,0.03
C933QWTN,0.0
XSIPXMSR,0.4
XQ3NHHC6,0.0
VLJCY9HP,0.67
AOKXHDWN,0.08
BXYM7NKP,0.58
TUZ4LMKR,0.03
SKSJFSAQ,0.16
35ZPY6JW,0.28
6EUYZQPE,0.38
EUXUHPDF,0.0
9VBPVDPR,0.77
BPPWBAQO,0.08
FXE6TYUM,0.56
MJDKKSXY,0.17
5X8ZUKD8,0.48
X73VND8U,0.0
KZKXW2TN,0.11
WVGGVNQS,0.65
X8LDPLXT,0.22
2Z8TNA7W,0.1
WVKGXE8D,0.01
NVXXQXMF,0.52
CHZKAUZK,0.33
FATJFPLY,0.0
7ZBUOR6G,0.15
G5ZT4TSJ,0.08
MS5NO6OW,0.0
CBIF3ISV,0.1
EXXA4WHB,0.01
AC8X96CG,0.0
UVAYV8BB,0.29
HCQZOO3N,0.0
YLP8JEKF,0.35
AB3PHGGM,0.4
SWPZPMNK,0.29
BUIWHTHM,0.04
RYUKMHKW,0.31
4SMCRHCD,0.06
SO7HPCYA,0.06
T4YHPGOY,0.94
FFZYULU2,0.33
SYPDDAPO,0.68
4HBE5HPQ,0.0
3TKBWRIK,0.13
B2PKBLHW,0.05
UEPRWVZJ,0.52
A7Q9JTHW,0.0
FW3R7NW7,0.85
XBEFBAJY,0.96
EMPGWNKD,0.25
GOTBIZBA,0.39
TBS2K3VE,0.06
J75JB4MZ,0.08
9KMYJCAM,0.08
MW6HV6XB,0.26
M6MHCVZW,0.02
Z3GA4UQR,0.0
DWSPKPBG,0.55
IZZDV24K,0.29
V6TZU4BD,0.0
B8XBFVVU,0.05
EHDAE6UF,0.26
FNMQYRFJ,0.94
EEXEKL7F,0.2
3QZWNUZV,0.47
AYKG5UWT,0.03
WKUCUWYG,0.36
RJJN8HKJ,0.39
YFKOMXYG,0.0
C4Z6DXM9,0.15
RIMZ8WQH,0.08
SBVTTSWO,0.04
IXPHNBWC,0.31
EKMCOEVR,0.3
ZL724SLK,0.2
LDSDEMFQ,0.18
7G7EVPVX,0.2
3MOPBWY5,0.11
BXPLRHDP,0.17
Q3OUOLNA,0.09
SAPP8DGC,0.16
HAXRPVCN,0.4
QL8KJWMT,0.07
HRR9DSDG,0.22
BBCTPP8B,0.67
NUTFC4ZP,0.02
BEXXIU9Y,0.86
AZXAS9QT,0.99
48D7DAQD,0.0
BTY6GDDZ,0.43
BFHPJPQ5,0.04
IRDDLNCE,0.51
5NCGHPBN,0.04
9XKNYYES,0.41
MCONDGDC,0.14
CGKAWYY5,0.18
Z96Q3EKT,0.25
AUPHVUBJ,0.3
D2ABTQKE,0.18
PTPQDPA5,0.04
5XQHGPJ4,0.13
EU3WYCEC,0.07
JOHQVHBO,0.04
YU3DZDUM,0.28
Y9SY2TSC,0.08
PU4KXFUE,0.17
5D2HBKVX,0.82
9RINS5QE,0.6
VQR5FPY5,0.0
L25K7VC2,0.01
CUZPKFYW,0.44
WPKLBEKR,0.47
5GEHK28M,0.56
KMHTBDMR,0.06
QE98QGIC,0.31
MTGNDK2W,0.03
HFUKAHZQ,0.01
ENLZR73U,0.16
BNME6XCG,0.54
8AXL9NGC,0.07
NXTMYHSB,0.29
NPWWATBX,0.34
2UMMTDSQ,0.01
IGWHWGRB,0.06
BE4VUCBP,0.0
Q3MB8PN4,0.09
BC57C8TC,0.11
6B4V3TIU,0.0
ETHSTEBS,0.89
MSDS7DMZ,0.01
4QNFMOA8,0.44
CPXNCS9B,0.42
2BCU2KBV,0.06
CXC7UEWJ,0.14
ATHCYYFQ,0.13
ZL5S7UGU,0.68
NGIN3UCH,0.01
9NSKLR7G,0.07
HWRTJVCM,0.2
5KRSPFPE,0.11
ECZMFRCM,1.0
EFLOP9FV,0.44
PTWBT6XA,0.0
JVEVMDXG,0.5
3SDMPX5U,0.0
BITBUJX4,0.25
PNMCFGZU,0.59
N7YK3O3G,0.45
FWVBYCN7,0.01
86Q2PH5B,0.24
6V8TQZNX,0.03
PM74GEKM,0.71
8VM3USVQ,0.6
EFQGAPXS,0.08
JMQWUUSA,0.45
ESBWPMP2,0.15
QJCWPZEB,0.04
BYOGAIJN,0.15
CIHFJGYC,0.42
W9BVFPZF,0.27
YCLLJPGQ,0.1
HPYGBF45,0.64
CLUUY96J,0.09
IKHCY5SP,0.25
NVOHBXWX,0.16
6ZNRAKZZ,0.35
KUNATXZ3,0.2
K7SQMJG9,0.41
CLWUUJZH,0.37
2XZEQOUL,0.1
2VONSYN6,0.12
KSMAJMJE,0.69
NWTMXS5F,0.3
758UGAKM,0.33
PM7QAPRP,0.02
C5QMVNZW,0.39
CXGYMHVB,0.59
U44BW3TR,0.55
